token,date,amount
imBTC,3/30/2020,41000000
imBTC,3/30/2020,399993180
imBTC,3/30/2020,2750620
imBTC,3/30/2020,15136345
imBTC,3/31/2020,-35185611
imBTC,3/31/2020,-500000000
imBTC,3/31/2020,399800000
imBTC,3/31/2020,100000000
imBTC,3/31/2020,100000000
imBTC,3/31/2020,22000000
imBTC,3/31/2020,4900000000
imBTC,3/31/2020,80000000
imBTC,3/31/2020,-770000000
imBTC,3/31/2020,-4580000000
imBTC,4/1/2020,95985216
imBTC,4/1/2020,85787866
imBTC,4/1/2020,-100276795
imBTC,4/2/2020,-650000000
imBTC,4/2/2020,449950000
imBTC,4/2/2020,5000000000
imBTC,4/2/2020,-5000000000
imBTC,4/2/2020,100348958
imBTC,4/2/2020,200000000
imBTC,4/2/2020,7761623
imBTC,4/2/2020,-930000000
imBTC,4/2/2020,4800000000
imBTC,4/2/2020,200000000
imBTC,4/2/2020,1024124
imBTC,4/2/2020,30000000
imBTC,4/3/2020,400000000
imBTC,4/3/2020,459960000
imBTC,4/3/2020,-4800073492
imBTC,4/3/2020,5000000000
imBTC,4/3/2020,-5000000000
imBTC,4/3/2020,5000000
imBTC,4/3/2020,200000000
imBTC,4/3/2020,81128849
imBTC,4/3/2020,200000000
imBTC,4/3/2020,1000000
imBTC,4/4/2020,270000060
imBTC,4/4/2020,-720000000
imBTC,4/4/2020,-969999999
imBTC,4/5/2020,-7317000
imBTC,4/5/2020,37736999
imBTC,4/5/2020,4793093
imBTC,4/5/2020,-99999990
imBTC,4/5/2020,-99999990
imBTC,4/5/2020,-99999990
imBTC,4/5/2020,2491783
imBTC,4/6/2020,11940555
imBTC,4/6/2020,-37737048
imBTC,4/6/2020,-59697634
imBTC,4/6/2020,85470990
imBTC,4/6/2020,200000000
imBTC,4/6/2020,-18000000
imBTC,4/6/2020,-4203852
imBTC,4/6/2020,1171776
imBTC,4/7/2020,19907120
imBTC,4/7/2020,18178153
imBTC,4/7/2020,-10796582
imBTC,4/7/2020,200000000
imBTC,4/7/2020,400000000
imBTC,4/8/2020,2367120
imBTC,4/8/2020,9927480
imBTC,4/8/2020,-13879584
imBTC,4/9/2020,5000000
imBTC,4/9/2020,-1405132
imBTC,4/9/2020,300000000
imBTC,4/9/2020,679960000
imBTC,4/9/2020,-87150133
imBTC,4/9/2020,9926040
imBTC,4/9/2020,49996040
imBTC,4/9/2020,4770000
imBTC,4/9/2020,-5000996
imBTC,4/10/2020,50000000
imBTC,4/10/2020,200000000
imBTC,4/10/2020,63057710
imBTC,4/10/2020,250000000
imBTC,4/10/2020,99996946
imBTC,4/10/2020,-25071558
imBTC,4/11/2020,2276363
imBTC,4/11/2020,-2137751
imBTC,4/11/2020,48225057
imBTC,4/11/2020,200000000
